CMDLINE /home/ppginf/mroliveira/Documentos/my-graph-library/venv/bin/python3.6 feature_generator.py --dataset polarity --strategy pmi_all --window 20 --emb_dim 100 --cut_percent 5
MEM 0.929688 1599732534.4897
MEM 1388.312500 1599732594.5472
MEM 2164.285156 1599732654.5916
MEM 2219.972656 1599732714.6512
MEM 3224.941406 1599732774.7116
MEM 4256.218750 1599732834.7716
MEM 3281.109375 1599732894.8319
MEM 3281.554688 1599732954.8912
MEM 3297.191406 1599733014.9515
MEM 3297.644531 1599733075.0112
MEM 3297.703125 1599733135.0715
MEM 3297.753906 1599733195.1318
MEM 3297.839844 1599733255.1912
MEM 3297.859375 1599733315.2512
MEM 3298.023438 1599733375.2592
MEM 3298.226562 1599733435.3192
MEM 3298.804688 1599733495.3792
MEM 3298.917969 1599733555.4392
MEM 3299.031250 1599733615.4996
MEM 3299.605469 1599733675.5592
MEM 3299.714844 1599733735.6192
MEM 3299.710938 1599733795.6793
MEM 3300.023438 1599733855.6913
MEM 3304.992188 1599733915.7511
MEM 3305.019531 1599733975.8111
MEM 3305.019531 1599734035.8715
MEM 3305.019531 1599734095.9312
MEM 3305.003906 1599734155.9912
MEM 3305.019531 1599734216.0512
MEM 3305.019531 1599734276.1112
MEM 3305.019531 1599734336.1121
MEM 3305.019531 1599734396.1713
MEM 3305.031250 1599734456.2316
MEM 3305.031250 1599734516.2912
MEM 3305.023438 1599734576.3512
MEM 3305.023438 1599734636.4112
MEM 3305.023438 1599734696.4716
MEM 3305.613281 1599734756.5319
MEM 3312.847656 1599734816.5922
MEM 3312.855469 1599734876.6526
MEM 3312.859375 1599734936.7129
MEM 3312.855469 1599734996.7712
MEM 3312.859375 1599735056.8315
MEM 3312.859375 1599735116.8912
MEM 3312.859375 1599735176.9515
MEM 3312.859375 1599735237.0112
MEM 3312.859375 1599735297.0715
MEM 3312.855469 1599735357.1318
MEM 3312.886719 1599735417.1921
MEM 3315.417969 1599735477.2512
MEM 3315.875000 1599735537.3112
MEM 3315.875000 1599735597.3718
MEM 3315.875000 1599735657.4322
MEM 3315.875000 1599735717.4912
MEM 3315.875000 1599735777.5512
MEM 3315.867188 1599735837.6112
MEM 3315.875000 1599735897.6715
MEM 3315.875000 1599735957.7318
MEM 3315.875000 1599736017.7922
MEM 3315.875000 1599736077.8392
MEM 3315.875000 1599736137.8992
MEM 3315.964844 1599736197.9595
MEM 3316.039062 1599736258.0197
MEM 3316.367188 1599736318.0800
MEM 3316.535156 1599736378.1392
MEM 3316.632812 1599736438.1992
MEM 3316.871094 1599736498.2592
MEM 3316.984375 1599736558.3192
MEM 3319.617188 1599736618.3792
MEM 3319.867188 1599736678.4395
MEM 3319.867188 1599736738.4998
MEM 3319.867188 1599736798.5602
MEM 3320.058594 1599736858.6192
MEM 3320.187500 1599736918.6791
MEM 3320.457031 1599736978.7392
MEM 3320.621094 1599737038.7992
MEM 3320.851562 1599737098.8394
MEM 3321.046875 1599737158.8992
MEM 3321.203125 1599737218.9591
MEM 3321.460938 1599737279.0192
