CMDLINE /home/ppginf/mroliveira/Documentos/my-graph-library/venv/bin/python3.6 feature_generator.py --dataset polarity --strategy llr --window 12 --emb_dim 100 --cut_percent 50
MEM 0.835938 1631787145.9103
MEM 584.476562 1631787205.9706
MEM 1311.097656 1631787266.0310
MEM 1544.828125 1631787326.0914
MEM 1552.550781 1631787386.1517
MEM 1553.441406 1631787446.2119
MEM 1556.968750 1631787506.2724
MEM 1558.410156 1631787566.2969
MEM 1559.203125 1631787626.3572
MEM 1560.910156 1631787686.4175
MEM 1561.792969 1631787746.4778
MEM 1561.285156 1631787806.5382
MEM 1564.238281 1631787866.5984
MEM 1565.097656 1631787926.6579
MEM 1566.152344 1631787986.6700
MEM 1567.566406 1631788046.7019
MEM 1569.648438 1631788106.7059
MEM 1570.425781 1631788166.7663
MEM 1571.390625 1631788226.8267
MEM 1571.468750 1631788286.8869
MEM 1573.203125 1631788346.9473
MEM 1574.917969 1631788407.0076
MEM 1575.882812 1631788467.0679
MEM 1577.105469 1631788527.1281
MEM 1577.996094 1631788587.1884
MEM 1578.949219 1631788647.2487
MEM 1579.828125 1631788707.3090
MEM 1580.832031 1631788767.3659
MEM 1583.097656 1631788827.4258
MEM 1583.847656 1631788887.4859
MEM 1584.679688 1631788947.5463
MEM 1585.742188 1631789007.6066
MEM 1588.074219 1631789067.6669
MEM 1588.933594 1631789127.7272
MEM 1589.847656 1631789187.7876
MEM 1588.984375 1631789247.8479
MEM 1590.609375 1631789307.9082
MEM 1592.656250 1631789367.9685
MEM 1592.640625 1631789428.0289
MEM 1594.625000 1631789488.0426
MEM 1595.480469 1631789548.1029
MEM 1597.273438 1631789608.1619
MEM 1599.031250 1631789668.2219
MEM 1601.027344 1631789728.2822
MEM 1604.718750 1631789788.3419
MEM 1605.359375 1631789848.4022
MEM 1606.277344 1631789908.4620
MEM 1607.074219 1631789968.5222
MEM 1608.324219 1631790028.5826
MEM 1606.718750 1631790088.6420
MEM 1609.695312 1631790148.7023
MEM 1612.562500 1631790208.7631
MEM 1613.246094 1631790268.8234
MEM 1614.199219 1631790328.8837
MEM 1615.027344 1631790388.9439
MEM 1615.902344 1631790449.0042
MEM 1617.375000 1631790509.0645
MEM 1618.308594 1631790569.1248
MEM 1618.632812 1631790629.1819
MEM 1620.996094 1631790689.2419
MEM 1624.011719 1631790749.3022
MEM 1624.589844 1631790809.3625
MEM 1625.261719 1631790869.4228
MEM 1627.226562 1631790929.4819
MEM 1628.035156 1631790989.5422
MEM 1629.062500 1631791049.6025
MEM 1629.847656 1631791109.6379
MEM 1630.734375 1631791169.6982
MEM 1631.890625 1631791229.7579
MEM 1632.617188 1631791289.8182
MEM 1631.320312 1631791349.8785
MEM 1633.769531 1631791409.9388
MEM 1634.906250 1631791469.9991
MEM 1635.671875 1631791530.0595
MEM 1637.917969 1631791590.1198
MEM 1638.953125 1631791650.1801
MEM 1639.695312 1631791710.2405
MEM 1640.992188 1631791770.2460
MEM 1641.789062 1631791830.3063
MEM 1643.332031 1631791890.3666
MEM 1640.652344 1631791950.4269
MEM 1646.195312 1631792010.4872
MEM 1647.378906 1631792070.5475
MEM 1648.628906 1631792130.6059
MEM 1649.101562 1631792190.6663
MEM 1650.171875 1631792250.7265
MEM 1652.328125 1631792310.7868
MEM 1653.222656 1631792370.8471
MEM 1654.621094 1631792430.9059
MEM 1655.230469 1631792490.9663
MEM 1656.359375 1631792551.0266
MEM 1658.847656 1631792611.0579
MEM 1660.292969 1631792671.1182
MEM 1661.851562 1631792731.1699
MEM 1662.570312 1631792791.1740
MEM 1663.449219 1631792851.1819
MEM 1664.519531 1631792911.2059
MEM 1665.445312 1631792971.2220
MEM 1666.511719 1631793031.2499
MEM 1667.402344 1631793091.3102
MEM 1669.144531 1631793151.3699
MEM 1670.160156 1631793211.4302
MEM 1670.972656 1631793271.4915
MEM 1672.785156 1631793331.5519
MEM 1673.628906 1631793391.6122
MEM 1675.484375 1631793451.6725
MEM 1671.996094 1631793511.7328
MEM 1673.910156 1631793571.7434
MEM 1675.210938 1631793631.7500
MEM 1679.406250 1631793691.8103
MEM 1679.906250 1631793751.8707
MEM 1680.675781 1631793811.8916
MEM 1683.433594 1631793871.9340
MEM 1684.300781 1631793931.9944
MEM 1685.167969 1631793992.0548
MEM 1685.664062 1631794052.1152
MEM 1688.429688 1631794112.1740
MEM 1689.671875 1631794172.2344
MEM 1688.425781 1631794232.2947
MEM 1689.949219 1631794292.3551
MEM 1690.648438 1631794352.3990
MEM 1694.535156 1631794412.4116
MEM 1696.062500 1631794472.4720
MEM 1697.070312 1631794532.5324
MEM 1699.234375 1631794592.5900
MEM 1699.703125 1631794652.6499
MEM 1702.328125 1631794712.7103
MEM 1698.941406 1631794772.7700
MEM 1700.984375 1631794832.8303
MEM 1701.878906 1631794892.8900
MEM 1699.906250 1631794952.9504
MEM 1703.824219 1631795013.0107
MEM 1704.601562 1631795073.0711
MEM 1708.511719 1631795133.1315
MEM 1710.714844 1631795193.1919
MEM 1711.753906 1631795253.2522
MEM 1713.933594 1631795313.3125
MEM 1708.539062 1631795373.3700
MEM 1712.410156 1631795433.4304
MEM 1713.746094 1631795493.4543
MEM 1714.628906 1631795553.5147
MEM 1716.410156 1631795613.5751
MEM 1717.214844 1631795673.6300
MEM 1719.417969 1631795733.6904
MEM 1720.468750 1631795793.7500
MEM 1721.414062 1631795853.8103
MEM 1722.785156 1631795913.8700
MEM 1723.539062 1631795973.9056
MEM 1724.964844 1631796033.9659
MEM 1727.687500 1631796094.0263
MEM 1728.300781 1631796154.0867
MEM 1728.851562 1631796214.1471
MEM 1731.550781 1631796274.2059
MEM 1731.941406 1631796334.2670
MEM 1733.101562 1631796394.3260
MEM 1733.570312 1631796454.3860
MEM 1734.277344 1631796514.4461
MEM 1734.832031 1631796574.5061
MEM 1735.507812 1631796634.5660
MEM 1735.953125 1631796694.6260
MEM 1736.824219 1631796754.6860
MEM 1737.222656 1631796814.7460
MEM 1737.738281 1631796874.8061
