CMDLINE /home/ppginf/mroliveira/Documentos/my-graph-library/venv/bin/python3.6 feature_generator.py --dataset 20ng --strategy chi_square --window 12 --emb_dim 100 --cut_percent 10
MEM 0.917969 1602212468.8958
MEM 566.656250 1602212528.9561
MEM 542.351562 1602212589.0164
MEM 1743.652344 1602212649.0767
MEM 2963.988281 1602212709.1370
MEM 4217.273438 1602212769.1973
MEM 5508.992188 1602212829.2577
MEM 6737.628906 1602212889.3179
MEM 8022.824219 1602212949.3782
MEM 8696.609375 1602213009.4385
MEM 8698.171875 1602213069.4752
MEM 8699.718750 1602213129.5355
MEM 8700.429688 1602213189.5958
MEM 8714.054688 1602213249.6551
MEM 8704.546875 1602213309.7154
MEM 8709.523438 1602213369.7757
MEM 8710.933594 1602213429.8360
MEM 8711.976562 1602213489.8963
MEM 8715.375000 1602213549.9566
MEM 8717.535156 1602213610.0168
MEM 8718.945312 1602213670.0772
MEM 8721.070312 1602213730.1375
MEM 8723.222656 1602213790.1978
MEM 8726.218750 1602213850.2581
MEM 8728.296875 1602213910.3184
MEM 8729.480469 1602213970.3787
MEM 8733.195312 1602214030.4391
MEM 8734.820312 1602214090.4994
MEM 8738.015625 1602214150.5597
MEM 8737.429688 1602214210.6200
MEM 8737.871094 1602214270.6592
MEM 8738.371094 1602214330.7191
MEM 8738.804688 1602214390.7632
MEM 8739.339844 1602214450.7792
MEM 8742.191406 1602214510.7952
MEM 8742.500000 1602214570.8072
MEM 8740.281250 1602214630.8676
MEM 8741.015625 1602214690.9112
MEM 8741.015625 1602214750.9672
MEM 8741.132812 1602214810.9711
MEM 8741.132812 1602214870.9752
MEM 8741.585938 1602214930.9912
MEM 8742.113281 1602214991.0515
MEM 8742.812500 1602215051.1118
MEM 8743.937500 1602215111.1152
MEM 8745.773438 1602215171.1755
MEM 8746.199219 1602215231.1792
MEM 8748.914062 1602215291.2192
MEM 8782.082031 1602215351.2272
MEM 8782.078125 1602215411.2875
MEM 8763.644531 1602215471.2992
MEM 8763.644531 1602215531.3196
MEM 8763.644531 1602215591.3392
MEM 8763.625000 1602215651.3991
MEM 8763.644531 1602215711.4072
MEM 8763.644531 1602215771.4112
MEM 8763.644531 1602215831.4714
MEM 8763.644531 1602215891.4792
MEM 8763.644531 1602215951.5395
MEM 8763.640625 1602216011.5998
MEM 8763.640625 1602216071.6601
MEM 8763.644531 1602216131.7204
MEM 8764.250000 1602216191.7792
MEM 8765.667969 1602216251.8392
MEM 8766.019531 1602216311.8991
MEM 8766.527344 1602216371.9594
MEM 8766.910156 1602216432.0198
MEM 8767.363281 1602216492.0801
MEM 8767.785156 1602216552.1120
MEM 8768.179688 1602216612.1724
MEM 8768.695312 1602216672.2327
MEM 8769.191406 1602216732.2912
MEM 8769.644531 1602216792.3516
MEM 8770.097656 1602216852.4119
MEM 8770.476562 1602216912.4712
MEM 8770.929688 1602216972.5315
MEM 8765.500000 1602217032.5918
MEM 8770.828125 1602217092.6522
MEM 8770.960938 1602217152.7112
MEM 8771.464844 1602217212.7715
MEM 8771.628906 1602217272.8319
MEM 8771.625000 1602217332.8922
MEM 8775.820312 1602217392.9525
MEM 8775.824219 1602217453.0129
MEM 8775.953125 1602217513.0731
MEM 8776.257812 1602217573.1335
MEM 8776.773438 1602217633.1938
MEM 8777.207031 1602217693.2541
MEM 8777.679688 1602217753.3144
MEM 8779.402344 1602217813.3748
MEM 8779.644531 1602217873.4350
MEM 8780.199219 1602217933.4953
MEM 8786.390625 1602217993.5556
MEM 8786.773438 1602218053.6159
MEM 8788.140625 1602218113.6763
MEM 8795.367188 1602218173.7367
MEM 8795.593750 1602218233.7952
MEM 8795.828125 1602218293.8555
MEM 8795.828125 1602218353.9152
MEM 8795.828125 1602218413.9755
MEM 8796.195312 1602218473.9912
MEM 8797.460938 1602218534.0192
MEM 8803.007812 1602218594.0800
MEM 8809.453125 1602218654.1392
MEM 8877.281250 1602218714.1995
MEM 8877.285156 1602218774.2591
MEM 8877.281250 1602218834.3195
MEM 8877.285156 1602218894.3312
MEM 8877.285156 1602218954.3916
MEM 8877.269531 1602219014.4024
MEM 8877.281250 1602219074.4151
MEM 8877.285156 1602219134.4755
MEM 8877.292969 1602219194.5360
MEM 8877.406250 1602219254.5951
MEM 8877.449219 1602219314.6555
MEM 8877.453125 1602219374.7151
MEM 8877.453125 1602219434.7755
MEM 8877.453125 1602219494.8352
MEM 8877.449219 1602219554.8912
MEM 8877.445312 1602219614.9515
MEM 8877.449219 1602219675.0120
MEM 8877.445312 1602219735.0712
MEM 8877.445312 1602219795.1316
MEM 8877.464844 1602219855.1920
MEM 8877.476562 1602219915.2524
MEM 8877.468750 1602219975.3112
MEM 8877.472656 1602220035.3712
MEM 8877.496094 1602220095.3871
MEM 8877.726562 1602220155.4475
MEM 8881.238281 1602220215.5078
MEM 8881.246094 1602220275.5681
MEM 8881.250000 1602220335.6284
MEM 8881.250000 1602220395.6872
MEM 8881.250000 1602220455.7472
MEM 8881.250000 1602220515.7506
MEM 8881.250000 1602220575.8110
MEM 8881.230469 1602220635.8712
MEM 8881.234375 1602220695.9311
MEM 8881.250000 1602220755.9915
MEM 8881.250000 1602220816.0519
MEM 8881.250000 1602220876.1121
MEM 8881.246094 1602220936.1713
MEM 8881.253906 1602220996.2316
MEM 8881.257812 1602221056.2912
MEM 8882.019531 1602221116.3516
MEM 8882.062500 1602221176.4112
MEM 8882.062500 1602221236.4712
MEM 8882.062500 1602221296.5311
MEM 8882.062500 1602221356.5912
MEM 8882.058594 1602221416.5952
MEM 8882.062500 1602221476.6555
MEM 8882.062500 1602221536.7152
MEM 8882.058594 1602221596.7752
MEM 8882.062500 1602221656.8360
MEM 8882.062500 1602221716.8965
MEM 8882.062500 1602221776.9512
MEM 8882.062500 1602221837.0116
MEM 8882.062500 1602221897.0712
MEM 8882.062500 1602221957.1312
MEM 8883.355469 1602222017.1912
MEM 8885.371094 1602222077.2512
MEM 8884.871094 1602222137.3049
MEM 8884.871094 1602222197.3653
MEM 8884.871094 1602222257.4232
MEM 8884.871094 1602222317.4832
MEM 8884.867188 1602222377.5436
MEM 8884.867188 1602222437.6032
MEM 8884.871094 1602222497.6632
MEM 8884.871094 1602222557.6955
MEM 8884.871094 1602222617.7032
MEM 8884.871094 1602222677.7632
MEM 8884.875000 1602222737.8236
MEM 8884.871094 1602222797.8831
MEM 8884.871094 1602222857.9433
MEM 8884.871094 1602222918.0037
MEM 8886.621094 1602222978.0641
MEM 8887.628906 1602223038.1232
MEM 8887.792969 1602223098.1836
MEM 8887.792969 1602223158.2440
MEM 8894.808594 1602223218.3032
MEM 8902.531250 1602223278.3637
MEM 8910.433594 1602223338.4232
MEM 8981.140625 1602223398.4836
MEM 8977.410156 1602223458.5432
MEM 8977.410156 1602223518.6035
MEM 8977.410156 1602223578.6635
MEM 8977.406250 1602223638.7239
MEM 8977.410156 1602223698.7843
MEM 8977.410156 1602223758.8447
MEM 8977.410156 1602223818.9051
MEM 8977.410156 1602223878.9655
MEM 8977.410156 1602223938.9762
MEM 8977.410156 1602223999.0365
MEM 8977.410156 1602224059.0952
MEM 8977.406250 1602224119.1552
MEM 8977.410156 1602224179.2151
MEM 8977.410156 1602224239.2755
MEM 8977.410156 1602224299.3352
MEM 8977.406250 1602224359.3951
MEM 8977.414062 1602224419.4554
MEM 8976.898438 1602224479.5152
MEM 8976.910156 1602224539.5755
MEM 8976.914062 1602224599.6352
MEM 8976.914062 1602224659.6952
MEM 8976.914062 1602224719.7560
MEM 8976.914062 1602224779.8163
MEM 8976.914062 1602224839.8767
MEM 8976.898438 1602224899.9214
MEM 8976.898438 1602224959.9792
MEM 8979.066406 1602225020.0396
MEM 8979.066406 1602225080.0992
MEM 8979.042969 1602225140.1593
MEM 8979.066406 1602225200.2192
MEM 8979.066406 1602225260.2519
MEM 8979.066406 1602225320.3112
MEM 8979.066406 1602225380.3713
MEM 8979.062500 1602225440.4312
MEM 8979.292969 1602225500.4913
